10.0,1.1,5,0.9849583333333333,1.0
10.0,1.1,5,1.0,1.0
10.0,1.1,5,1.0,1.0
10.0,1.1,5,1.0,1.0
10.0,1.1,5,0.9849583333333333,1.0
10.0,1.1,5,0.9849583333333333,1.0
10.0,1.1,5,0.9349583333333332,1.0
10.0,1.1,5,0.95,1.0
10.0,1.1,5,0.9849583333333333,1.0
10.0,1.1,5,1.0,1.0
10.0,1.1,5,1.0,1.0
10.0,1.1,5,1.0,1.0
10.0,1.1,5,0.9849583333333333,1.0
10.0,1.1,5,0.9849583333333333,1.0
10.0,1.1,5,0.9849583333333333,1.0
10.0,1.1,5,0.8220570833333334,0.6666666666666666
10.0,1.1,5,0.7613398958333334,0.6666666666666666
10.0,1.1,5,0.9849583333333333,1.0
10.0,1.1,5,1.0,1.0
10.0,1.1,5,1.0,1.0
10.0,1.1,5,0.9849583333333333,1.0
10.0,1.1,5,0.9349583333333332,1.0
10.0,1.1,5,1.0,1.0
10.0,1.1,5,1.0,1.0
10.0,1.1,5,0.9849583333333333,1.0
10.0,1.1,5,1.0,1.0
10.0,1.1,5,0.9849583333333333,1.0
10.0,1.1,5,1.0,1.0
10.0,1.1,5,1.0,1.0
10.0,1.1,5,0.7375898958333333,0.6666666666666666
10.0,1.1,5,1.0,1.0
10.0,1.1,5,1.0,1.0
10.0,1.1,5,1.0,1.0
10.0,1.1,5,0.8220570833333334,0.6666666666666666
10.0,1.1,5,1.0,1.0
10.0,1.1,5,0.9849583333333333,1.0
10.0,1.1,5,1.0,1.0
10.0,1.1,5,0.9849583333333333,1.0
10.0,1.1,5,0.9849583333333333,1.0
10.0,1.1,5,1.0,1.0
10.0,1.1,5,1.0,1.0
10.0,1.1,5,0.7375898958333333,0.6666666666666666
10.0,1.1,5,1.0,1.0
10.0,1.1,5,0.9349583333333332,1.0
10.0,1.1,5,0.8370987500000001,0.6666666666666666
10.0,1.1,5,0.7375898958333333,0.6666666666666666
10.0,1.1,5,1.0,1.0
10.0,1.1,5,0.5984386458333333,0.42857142857142855
10.0,1.1,5,0.9849583333333333,1.0
10.0,1.1,5,0.8370987500000001,0.6666666666666666
10.0,1.1,5,0.9849583333333333,1.0
10.0,1.1,5,0.8220570833333334,0.6666666666666666
10.0,1.1,5,1.0,1.0
10.0,1.1,5,0.8220570833333334,0.6666666666666666
10.0,1.1,5,0.95,1.0
10.0,1.1,5,1.0,1.0
10.0,1.1,5,0.9849583333333333,1.0
10.0,1.1,5,1.0,1.0
10.0,1.1,5,1.0,1.0
10.0,1.1,5,1.0,1.0
10.0,1.1,5,1.0,1.0
10.0,1.1,5,0.7375898958333333,0.6666666666666666
10.0,1.1,5,1.0,1.0
10.0,1.1,5,1.0,1.0
10.0,1.1,5,0.8370987500000001,0.6666666666666666
10.0,1.1,5,1.0,1.0
10.0,1.1,5,1.0,1.0
10.0,1.1,5,1.0,1.0
10.0,1.1,5,0.9849583333333333,1.0
10.0,1.1,5,1.0,1.0
10.0,1.1,5,0.9849583333333333,1.0
10.0,1.1,5,1.0,1.0
10.0,1.1,5,0.7870987500000001,0.6666666666666666
10.0,1.1,5,0.7763815625,0.6666666666666666
10.0,1.1,5,0.7875898958333334,0.6666666666666666
10.0,1.1,5,0.8370987500000001,0.6666666666666666
